s_id,lon,lat,alt,alt_dem,year,day,date,phase_id,macro_etapa,license_short,clima_temp_media,clima_temp_max_media,clima_temp_min_media,clima_precip_acumulada,clima_radiacion_media,clima_humedad_media,clima_gdd_acumulado,clima_ventana_dias_disponibles
7230,2.355,41.638,195,189,1952,151,1952-05-30,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1953,110,1953-04-20,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1953,156,1953-06-05,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1954,104,1954-04-14,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1954,161,1954-06-10,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1955,96,1955-04-06,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1955,163,1955-06-12,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1956,113,1956-04-22,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1956,162,1956-06-10,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1957,167,1957-06-16,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1958,156,1958-06-05,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1959,146,1959-05-26,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1960,157,1960-06-05,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1961,145,1961-05-25,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1962,164,1962-06-13,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1963,157,1963-06-06,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1964,154,1964-06-02,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1965,129,1965-05-09,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1966,155,1966-06-04,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1967,164,1967-06-13,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1968,161,1968-06-09,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1969,114,1969-04-24,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1969,156,1969-06-05,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1970,158,1970-06-07,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1972,113,1972-04-22,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1972,163,1972-06-11,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1973,123,1973-05-03,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1973,174,1973-06-23,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1974,114,1974-04-24,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1974,174,1974-06-23,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1974,277,1974-10-04,81,Envero / maduración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1975,165,1975-06-14,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1975,269,1975-09-26,81,Envero / maduración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1976,163,1976-06-11,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1976,276,1976-10-02,81,Envero / maduración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1977,164,1977-06-13,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1980,107,1980-04-16,11,Brotación / desarrollo foliar,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1980,135,1980-05-14,60,Floración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1980,273,1980-09-29,81,Envero / maduración,CC BY-NC 4.0,,,,,,,,
7230,2.355,41.638,195,189,1981,111,1981-04-21,11,Brotación / desarrollo foliar,CC BY-NC 4.0,13.885,17.026,11.280000000000001,46.58,,81.00800000000001,116.55000000000003,30.0
7230,2.355,41.638,195,189,1981,158,1981-06-07,60,Floración,CC BY-NC 4.0,17.110000000000003,20.684000000000005,13.785666666666666,36.62,,74.725,213.30000000000004,30.0
7230,2.355,41.638,195,189,1981,269,1981-09-26,81,Envero / maduración,CC BY-NC 4.0,22.377,25.32566666666667,19.830333333333336,47.02,,74.05199999999999,371.30999999999995,30.0
7230,2.355,41.638,195,189,1982,116,1982-04-26,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.494666666666665,15.708999999999998,9.484,54.73,,77.03566666666667,77.09,30.0
7230,2.355,41.638,195,189,1982,164,1982-06-13,60,Floración,CC BY-NC 4.0,18.825333333333337,21.788,16.083,41.10999999999999,,77.50533333333333,264.76,30.0
7230,2.355,41.638,195,189,1982,274,1982-10-01,81,Envero / maduración,CC BY-NC 4.0,21.380333333333333,24.629333333333324,18.721333333333337,20.349999999999998,,72.70633333333333,341.40999999999997,30.0
7230,2.355,41.638,195,189,1983,113,1983-04-23,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.296999999999997,16.112666666666666,8.880666666666666,18.950000000000003,,70.962,69.65,30.0
7230,2.355,41.638,195,189,1983,160,1983-06-09,60,Floración,CC BY-NC 4.0,17.468,21.069333333333336,14.03666666666667,15.110000000000001,,72.33666666666666,224.04000000000005,30.0
7230,2.355,41.638,195,189,1983,266,1983-09-23,81,Envero / maduración,CC BY-NC 4.0,21.85733333333334,25.228,19.098000000000003,32.2,,74.11366666666666,355.7199999999999,30.0
7230,2.355,41.638,195,189,1984,119,1984-04-28,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.857,16.189333333333334,9.817333333333334,32.800000000000004,18.332666666666665,75.27366666666667,85.84999999999998,30.0
7230,2.355,41.638,195,189,1984,179,1984-06-27,60,Floración,CC BY-NC 4.0,18.037333333333333,21.19,15.003333333333332,32.45,22.02266666666667,75.41799999999999,241.12,30.0
7230,2.355,41.638,195,189,1984,267,1984-09-23,81,Envero / maduración,CC BY-NC 4.0,20.92933333333333,24.227,18.07166666666667,44.39,16.476999999999997,70.61666666666669,327.88,30.0
7230,2.355,41.638,195,189,1985,166,1985-06-15,60,Floración,CC BY-NC 4.0,18.16033333333333,21.18166666666667,15.344333333333331,39.760000000000005,21.13833333333333,77.38333333333331,244.81,30.0
7230,2.355,41.638,195,189,1985,264,1985-09-21,81,Envero / maduración,CC BY-NC 4.0,22.834666666666667,26.53,19.848,15.489999999999998,19.287333333333333,67.62466666666667,385.04,30.0
7230,2.355,41.638,195,189,1986,115,1986-04-25,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.449,14.849333333333334,8.346333333333332,71.97,15.752000000000002,76.42133333333335,51.72,30.0
7230,2.355,41.638,195,189,1986,164,1986-06-13,60,Floración,CC BY-NC 4.0,18.736666666666665,22.251,15.547,51.3,20.688333333333333,70.69499999999998,262.1,30.0
7230,2.355,41.638,195,189,1987,105,1987-04-15,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.687666666666663,15.147333333333334,8.870333333333333,42.27,15.166333333333334,75.03966666666665,56.56,30.0
7230,2.355,41.638,195,189,1987,163,1987-06-12,60,Floración,CC BY-NC 4.0,17.017333333333337,20.446333333333328,13.850666666666664,46.04,19.788,73.49,210.52,30.0
7230,2.355,41.638,195,189,1987,267,1987-09-24,81,Envero / maduración,CC BY-NC 4.0,23.933666666666664,27.503333333333337,20.931666666666665,17.15,17.564666666666668,69.62633333333335,418.0100000000001,30.0
7230,2.355,41.638,195,189,1988,102,1988-04-11,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.393333333333334,15.998666666666669,9.497666666666666,49.51,14.770666666666669,77.68566666666668,71.8,30.0
7230,2.355,41.638,195,189,1988,165,1988-06-13,60,Floración,CC BY-NC 4.0,17.887,20.824000000000005,15.124333333333334,76.01999999999998,20.071,75.87633333333333,236.61,30.0
7230,2.355,41.638,195,189,1988,271,1988-09-27,81,Envero / maduración,CC BY-NC 4.0,21.916999999999994,25.436333333333334,18.90833333333334,26.81,17.023333333333333,68.83333333333333,357.51,30.0
7230,2.355,41.638,195,189,1989,89,1989-03-30,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.385666666666667,16.330333333333332,9.392,23.67,14.398333333333332,74.968,71.57000000000001,30.0
7230,2.355,41.638,195,189,1989,163,1989-06-12,60,Floración,CC BY-NC 4.0,17.852999999999998,20.70133333333333,15.059999999999995,56.71999999999999,19.864,74.32966666666668,235.59,30.0
7230,2.355,41.638,195,189,1990,101,1990-04-11,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.958333333333332,16.423333333333332,9.812,37.760000000000005,15.969333333333331,71.95433333333334,88.75000000000001,30.0
7230,2.355,41.638,195,189,1990,137,1990-05-17,60,Floración,CC BY-NC 4.0,15.622666666666666,19.10633333333333,12.205999999999998,25.72,21.568333333333328,69.30033333333334,169.03999999999996,30.0
7230,2.355,41.638,195,189,1990,270,1990-09-27,81,Envero / maduración,CC BY-NC 4.0,22.41466666666667,25.428000000000004,19.953,79.11000000000001,14.430666666666664,73.56500000000001,372.44,30.0
7230,2.355,41.638,195,189,1991,93,1991-04-03,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.366,15.498666666666669,9.724666666666666,77.92000000000002,13.216999999999995,79.48600000000002,70.98,30.0
7230,2.355,41.638,195,189,1991,161,1991-06-10,60,Floración,CC BY-NC 4.0,16.82766666666667,20.37133333333333,13.522,4.529999999999999,22.228,71.27266666666668,204.83,30.0
7230,2.355,41.638,195,189,1991,263,1991-09-20,81,Envero / maduración,CC BY-NC 4.0,24.023000000000003,27.063666666666663,21.599000000000004,48.15999999999999,18.831,74.816,420.69,30.0
7230,2.355,41.638,195,189,1992,108,1992-04-17,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.738333333333332,15.400666666666666,8.321,51.63,16.768666666666668,69.44266666666667,55.67999999999999,30.0
7230,2.355,41.638,195,189,1992,146,1992-05-25,60,Floración,CC BY-NC 4.0,16.98033333333333,20.368,13.843999999999998,66.35000000000001,20.488,72.47800000000001,209.41,30.0
7230,2.355,41.638,195,189,1992,270,1992-09-26,81,Envero / maduración,CC BY-NC 4.0,21.532666666666664,24.70266666666667,18.79133333333333,34.370000000000005,17.134666666666664,74.38266666666667,345.98,30.0
7230,2.355,41.638,195,189,1993,110,1993-04-20,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.645666666666669,16.393000000000004,9.373,34.78,18.229,73.41366666666667,81.35,30.0
7230,2.355,41.638,195,189,1993,157,1993-06-06,60,Floración,CC BY-NC 4.0,17.809000000000005,20.938666666666663,14.830333333333332,28.450000000000006,21.326666666666664,77.81500000000001,234.27,30.0
7230,2.355,41.638,195,189,1993,276,1993-10-03,81,Envero / maduración,CC BY-NC 4.0,19.756,22.595333333333325,17.130666666666666,157.82999999999996,14.930333333333332,73.59700000000001,292.68,30.0
7230,2.355,41.638,195,189,1994,107,1994-04-17,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.664333333333332,16.922666666666668,8.933333333333334,25.66,17.096999999999998,68.37866666666667,80.08999999999999,30.0
7230,2.355,41.638,195,189,1994,156,1994-06-05,60,Floración,CC BY-NC 4.0,18.042666666666666,21.44066666666667,14.716,29.73,21.903,73.93499999999999,241.28000000000003,30.0
7230,2.355,41.638,195,189,1994,265,1994-09-22,81,Envero / maduración,CC BY-NC 4.0,22.35733333333333,25.643000000000004,19.423666666666666,82.14,17.812,67.932,370.72,30.0
7230,2.355,41.638,195,189,1995,98,1995-04-08,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.228333333333332,16.402,8.710666666666665,5.41,17.583666666666666,69.89200000000001,70.65,30.0
7230,2.355,41.638,195,189,1995,140,1995-05-20,60,Floración,CC BY-NC 4.0,15.531666666666668,18.92833333333333,12.503333333333332,62.77,19.603,69.922,165.95,30.0
7230,2.355,41.638,195,189,1996,111,1996-04-20,11,Brotación / desarrollo foliar,CC BY-NC 4.0,13.050000000000002,16.395666666666664,10.171666666666663,50.7,17.082,75.34266666666666,93.26,30.0
7230,2.355,41.638,195,189,1996,155,1996-06-03,60,Floración,CC BY-NC 4.0,16.735,19.948,13.706666666666663,91.79,22.14966666666667,75.45933333333333,202.05,30.0
7230,2.355,41.638,195,189,1996,279,1996-10-05,81,Envero / maduración,CC BY-NC 4.0,18.83833333333333,21.99,16.133666666666667,48.33000000000001,14.501333333333331,70.24233333333335,265.15000000000003,30.0
7230,2.355,41.638,195,189,1997,76,1997-03-17,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.556333333333336,16.50666666666667,9.594666666666669,0.44,15.071666666666667,76.41799999999998,76.79,30.0
7230,2.355,41.638,195,189,1997,149,1997-05-29,60,Floración,CC BY-NC 4.0,16.791666666666664,20.108666666666668,13.656333333333338,10.159999999999998,22.075666666666667,74.38266666666667,203.75,30.0
7230,2.355,41.638,195,189,1997,242,1997-08-30,81,Envero / maduración,CC BY-NC 4.0,24.432666666666663,27.43933333333333,21.785,84.84,20.86633333333333,72.30666666666666,432.98,30.0
7230,2.355,41.638,195,189,1998,88,1998-03-29,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.153333333333332,16.372,8.826333333333334,7.289999999999999,15.648333333333335,72.869,66.69,30.0
7230,2.355,41.638,195,189,1998,141,1998-05-21,60,Floración,CC BY-NC 4.0,15.977666666666668,19.305333333333337,13.041333333333334,36.29,22.957666666666668,72.683,179.33,30.0
7230,2.355,41.638,195,189,1998,270,1998-09-27,81,Envero / maduración,CC BY-NC 4.0,21.728666666666665,24.913,18.889333333333333,59.47,16.472666666666665,69.34400000000001,351.86,30.0
7230,2.355,41.638,195,189,1999,84,1999-03-25,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.638,15.164333333333332,8.840666666666667,9.06,13.809333333333331,77.40066666666668,53.9,30.0
7230,2.355,41.638,195,189,1999,142,1999-05-22,60,Floración,CC BY-NC 4.0,16.538333333333334,20.233666666666668,13.249666666666666,95.59999999999998,20.617,76.63466666666667,196.15,30.0
7230,2.355,41.638,195,189,1999,260,1999-09-17,81,Envero / maduración,CC BY-NC 4.0,23.859666666666666,26.92466666666666,21.256666666666664,85.47,18.256000000000004,71.381,415.7900000000001,30.0
7230,2.355,41.638,195,189,2000,86,2000-03-26,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.065,16.037999999999997,9.061,6.65,15.565,73.89766666666668,61.98,30.0
7230,2.355,41.638,195,189,2000,146,2000-05-25,60,Floración,CC BY-NC 4.0,17.121333333333332,20.37933333333334,14.262,40.29999999999999,19.581666666666667,75.46166666666666,213.64,30.0
7230,2.355,41.638,195,189,2000,258,2000-09-14,81,Envero / maduración,CC BY-NC 4.0,23.425000000000004,26.94766666666666,20.467,36.13,19.891,70.123,402.75,30.0
20386,3.14494,42.3091,73,80,2013,100,2013-04-10,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.204666666666666,13.750000000000002,7.086,66.47,13.757666666666664,76.93933333333332,27.76,30.0
20386,3.14494,42.3091,73,80,2013,241,2013-08-29,85,Envero / maduración,CC BY-NC 4.0,23.785,27.68733333333333,19.89433333333333,18.2,21.95433333333333,64.803,413.55,30.0
20386,3.14494,42.3091,73,80,2013,267,2013-09-24,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.67366666666667,24.83366666666667,16.846,28.960000000000004,18.219666666666665,65.79666666666665,320.21000000000004,30.0
20386,3.14494,42.3091,73,80,2013,331,2013-11-27,95,Senescencia / caída de hojas,CC BY-NC 4.0,11.819,14.564333333333334,9.518333333333333,84.85,6.898999999999999,72.26566666666666,88.31,30.0
20388,1.53435,41.4735,600,594,2014,233,2014-08-21,85,Envero / maduración,CC BY-NC 4.0,23.72166666666667,30.18066666666667,18.162666666666663,14.21,22.54533333333333,61.95733333333335,411.6499999999999,30.0
20388,1.53435,41.4735,600,594,2014,278,2014-10-05,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.446333333333328,25.56933333333333,16.393333333333334,83.16,15.19,76.24666666666666,313.39000000000004,30.0
20388,1.53435,41.4735,600,594,2014,317,2014-11-13,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.571,21.124666666666663,10.084666666666664,14.37,10.653,72.83433333333333,144.00999999999996,30.0
20388,1.53435,41.4735,600,594,2015,109,2015-04-19,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.176666666666668,19.148666666666664,6.4096666666666655,45.940000000000005,19.462666666666667,67.36366666666665,72.03999999999999,30.0
20388,1.53435,41.4735,600,594,2015,225,2015-08-13,85,Envero / maduración,CC BY-NC 4.0,25.781333333333336,32.45666666666666,19.87533333333333,34.86,23.82533333333333,62.150666666666666,473.44000000000005,30.0
20388,1.53435,41.4735,600,594,2015,272,2015-09-29,91,Cosecha / post-cosecha,CC BY-NC 4.0,19.191666666666663,25.133,14.580666666666668,57.60999999999999,16.588,69.09233333333331,275.75,30.0
20388,1.53435,41.4735,600,594,2015,309,2015-11-05,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.322666666666668,19.74566666666667,9.897666666666668,45.25000000000001,11.142333333333337,77.87999999999997,129.68,30.0
20388,1.53435,41.4735,600,594,2016,105,2016-04-14,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.977333333333332,17.33,5.480333333333332,57.29,17.175,69.22966666666666,42.68000000000001,30.0
20388,1.53435,41.4735,600,594,2016,242,2016-08-29,85,Envero / maduración,CC BY-NC 4.0,24.632666666666672,31.839,18.87333333333333,6.42,24.242,59.73566666666667,438.98,30.0
20388,1.53435,41.4735,600,594,2016,302,2016-10-28,91,Cosecha / post-cosecha,CC BY-NC 4.0,16.398000000000003,21.68333333333333,12.641,70.66,11.049666666666669,79.80666666666666,191.94,30.0
20388,1.53435,41.4735,600,594,2016,321,2016-11-16,95,Senescencia / caída de hojas,CC BY-NC 4.0,12.941000000000004,18.773666666666664,8.959333333333335,14.1,9.786333333333332,76.45700000000001,101.19,30.0
20391,1.52806,41.465,633,635,2014,227,2014-08-15,85,Envero / maduración,CC BY-NC 4.0,24.279,30.91866666666667,18.310666666666663,11.07,24.12,58.86033333333334,428.37,30.0
20391,1.52806,41.465,633,635,2014,275,2014-10-02,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.895666666666664,26.084333333333333,16.814666666666668,80.33999999999999,15.472666666666669,75.69566666666667,326.87,30.0
20391,1.52806,41.465,633,635,2014,313,2014-11-09,95,Senescencia / caída de hojas,CC BY-NC 4.0,15.561333333333332,22.031,11.001,18.81,11.206333333333331,72.39666666666666,170.69,30.0
20391,1.52806,41.465,633,635,2015,95,2015-04-05,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.695333333333334,17.353,5.321,48.540000000000006,16.702333333333332,69.18533333333333,42.84,30.0
20391,1.52806,41.465,633,635,2015,215,2015-08-03,85,Envero / maduración,CC BY-NC 4.0,26.54133333333333,33.529333333333334,20.51933333333333,21.980000000000004,25.605000000000004,58.63666666666666,496.24,30.0
20391,1.52806,41.465,633,635,2015,265,2015-09-22,91,Cosecha / post-cosecha,CC BY-NC 4.0,20.504333333333328,26.662333333333333,15.502999999999998,37.72999999999999,18.48733333333333,68.35000000000001,315.13,30.0
20391,1.52806,41.465,633,635,2015,305,2015-11-01,95,Senescencia / caída de hojas,CC BY-NC 4.0,14.855,20.396,10.386333333333337,29.36,11.514000000000005,76.62466666666667,145.65000000000003,30.0
20391,1.52806,41.465,633,635,2016,94,2016-04-03,11,Brotación / desarrollo foliar,CC BY-NC 4.0,8.963999999999999,15.373666666666669,3.539333333333334,42.33,15.625333333333336,68.53333333333333,20.24,30.0
20391,1.52806,41.465,633,635,2016,230,2016-08-17,85,Envero / maduración,CC BY-NC 4.0,24.932,32.12733333333333,18.97000000000001,13.75,25.686666666666664,58.37566666666667,447.96,30.0
20391,1.52806,41.465,633,635,2016,298,2016-10-24,91,Cosecha / post-cosecha,CC BY-NC 4.0,16.650666666666666,21.95566666666667,12.786333333333337,73.18999999999998,11.865000000000002,78.79533333333333,199.52,30.0
20391,1.52806,41.465,633,635,2016,317,2016-11-12,95,Senescencia / caída de hojas,CC BY-NC 4.0,13.571000000000002,19.207999999999995,9.736333333333334,21.66,9.873,78.85066666666667,118.61,30.0
20392,1.84471,41.3519,332,315,2013,213,2013-08-01,85,Envero / maduración,CC BY-NC 4.0,25.38733333333333,30.560666666666663,20.785666666666664,19.89,26.59433333333333,60.859,461.62,30.0
20392,1.84471,41.3519,332,315,2013,272,2013-09-29,91,Cosecha / post-cosecha,CC BY-NC 4.0,21.300666666666668,26.459,17.244333333333334,22.680000000000003,18.845333333333336,70.06400000000001,339.0199999999999,30.0
20392,1.84471,41.3519,332,315,2013,316,2013-11-12,95,Senescencia / caída de hojas,CC BY-NC 4.0,17.164333333333335,22.64766666666667,13.383666666666668,2.8999999999999995,10.945999999999998,70.71533333333335,214.92999999999995,30.0
20392,1.84471,41.3519,332,315,2014,92,2014-04-02,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.499999999999998,17.404333333333334,6.722333333333334,17.61,16.18033333333333,65.33833333333334,51.96999999999999,30.0
20392,1.84471,41.3519,332,315,2014,219,2014-08-07,85,Envero / maduración,CC BY-NC 4.0,24.15333333333333,29.756666666666664,19.159333333333333,16.630000000000003,25.581,61.81233333333333,424.6,30.0
20392,1.84471,41.3519,332,315,2014,306,2014-11-02,91,Cosecha / post-cosecha,CC BY-NC 4.0,18.672000000000004,24.12333333333333,14.849333333333334,10.27,12.569333333333333,72.48600000000002,260.16,30.0
20392,1.84471,41.3519,332,315,2014,318,2014-11-14,95,Senescencia / caída de hojas,CC BY-NC 4.0,16.064666666666668,21.51766666666667,12.151333333333334,13.75,10.373333333333337,71.39566666666666,181.94000000000003,30.0
20392,1.84471,41.3519,332,315,2015,105,2015-04-15,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.3,18.10633333333333,7.593666666666667,40.50000000000001,18.667666666666666,68.953,71.86999999999999,30.0
20392,1.84471,41.3519,332,315,2015,229,2015-08-17,85,Envero / maduración,CC BY-NC 4.0,25.453666666666663,30.69033333333333,20.89833333333333,41.41,22.914666666666665,65.16,463.61,30.0
20392,1.84471,41.3519,332,315,2015,287,2015-10-14,91,Cosecha / post-cosecha,CC BY-NC 4.0,18.587,23.483,14.890999999999998,66.77,15.072,73.20033333333335,257.61,30.0
20392,1.84471,41.3519,332,315,2015,306,2015-11-02,95,Senescencia / caída de hojas,CC BY-NC 4.0,16.125666666666667,20.64366666666666,12.619333333333334,48.790000000000006,11.234666666666667,77.1,183.77000000000004,30.0
20392,1.84471,41.3519,332,315,2016,92,2016-04-01,11,Brotación / desarrollo foliar,CC BY-NC 4.0,9.855666666666666,15.689000000000002,5.086333333333332,40.56,15.668666666666669,69.09833333333334,28.88,30.0
20392,1.84471,41.3519,332,315,2016,232,2016-08-19,85,Envero / maduración,CC BY-NC 4.0,25.051666666666662,30.80733333333333,20.183,16.459999999999997,25.481666666666666,61.643,451.55,30.0
20392,1.84471,41.3519,332,315,2016,323,2016-11-18,91,Cosecha / post-cosecha,CC BY-NC 4.0,13.971333333333336,19.057666666666663,10.498333333333337,15.19,9.668666666666669,76.654,122.3,30.0
20392,1.84471,41.3519,332,315,2017,104,2017-04-14,11,Brotación / desarrollo foliar,CC BY-NC 4.0,13.55,19.574666666666666,8.684333333333335,61.8,20.0,66.89933333333333,109.75,30.0
20392,1.84471,41.3519,332,315,2017,322,2017-11-18,91,Cosecha / post-cosecha,CC BY-NC 4.0,13.863,19.44666666666667,9.779666666666664,10.579999999999998,10.997000000000002,66.81066666666668,119.84,30.0
20392,1.84471,41.3519,332,315,2017,354,2017-12-20,95,Senescencia / caída de hojas,CC BY-NC 4.0,7.586333333333332,12.966,4.0456666666666665,14.989999999999998,7.442666666666667,69.24000000000001,15.89,30.0
20392,1.84471,41.3519,332,315,2018,111,2018-04-21,11,Brotación / desarrollo foliar,CC BY-NC 4.0,12.164333333333332,17.377666666666666,7.4893333333333345,106.16,17.543333333333333,73.05666666666667,70.51000000000002,30.0
20392,1.84471,41.3519,332,315,2018,221,2018-08-09,85,Envero / maduración,CC BY-NC 4.0,26.129333333333328,31.247333333333334,21.668666666666663,47.96,24.84766666666666,64.406,483.88000000000005,30.0
20392,1.84471,41.3519,332,315,2018,327,2018-11-23,91,Cosecha / post-cosecha,CC BY-NC 4.0,12.159666666666665,16.231666666666666,8.724333333333332,168.07,7.642666666666666,81.972,70.99999999999999,30.0
20392,1.84471,41.3519,332,315,2018,350,2018-12-16,95,Senescencia / caída de hojas,CC BY-NC 4.0,9.929666666666666,14.770333333333332,6.553666666666668,36.78999999999999,6.387333333333333,80.836,17.66,30.0
20392,1.84471,41.3519,332,315,2019,109,2019-04-19,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.912,17.586666666666666,6.867333333333335,28.35,19.122333333333334,66.45633333333333,59.64,30.0
20392,1.84471,41.3519,332,315,2019,244,2019-09-01,85,Envero / maduración,CC BY-NC 4.0,25.305333333333333,30.586333333333336,21.023333333333333,49.59000000000001,21.95,64.47566666666667,459.16,30.0
20392,1.84471,41.3519,332,315,2019,336,2019-12-02,91,Cosecha / post-cosecha,CC BY-NC 4.0,10.014666666666669,15.272333333333332,6.112666666666667,42.51,8.594,75.90466666666666,27.09000000000001,30.0
20392,1.84471,41.3519,332,315,2019,349,2019-12-15,95,Senescencia / caída de hojas,CC BY-NC 4.0,9.755,14.826999999999998,6.0843333333333325,83.28,7.110666666666664,78.44700000000002,18.89,30.0
20392,1.84471,41.3519,332,315,2020,74,2020-03-14,11,Brotación / desarrollo foliar,CC BY-NC 4.0,11.379,17.034333333333333,6.972333333333333,13.64,14.023,74.31966666666668,44.58,30.0
20392,1.84471,41.3519,332,315,2020,220,2020-08-07,85,Envero / maduración,CC BY-NC 4.0,24.97733333333333,30.00733333333333,20.768666666666668,43.41,26.524333333333328,67.50566666666666,449.32,30.0
20392,1.84471,41.3519,332,315,2020,328,2020-11-23,91,Cosecha / post-cosecha,CC BY-NC 4.0,13.503000000000002,18.328333333333337,9.93266666666667,39.69,9.310000000000002,77.60200000000002,107.62999999999998,30.0
20393,1.70141,41.3465,223,233,2013,97,2013-04-07,11,Brotación / desarrollo foliar,CC BY-NC 4.0,10.203,15.438999999999998,5.414333333333334,44.420000000000016,16.33866666666667,72.82033333333332,29.419999999999995,30.0
20393,1.70141,41.3465,223,233,2013,232,2013-08-20,85,Envero / maduración,CC BY-NC 4.0,25.39966666666667,30.68133333333334,20.75133333333333,8.74,24.911999999999992,62.579,461.99,30.0
20393,1.70141,41.3465,223,233,2013,297,2013-10-24,91,Cosecha / post-cosecha,CC BY-NC 4.0,19.51533333333333,24.349333333333337,15.901333333333334,26.59,13.571666666666664,75.039,285.46,30.0
20393,1.70141,41.3465,223,233,2013,314,2013-11-10,95,Senescencia / caída de hojas,CC BY-NC 4.0,17.337333333333337,22.663666666666668,13.601666666666665,2.76,11.253333333333332,71.192,220.12,30.0
